736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.025296442
728.85376;0.017391304
736.75891;0.017391304
728.85376;0.0094861658
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
744.664;0.0094861658
736.75891;0.017391304
728.85376;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.0094861658
728.85376;0.017391304
736.75891;0.0094861658
728.85376;0.017391304
736.75891;0.0094861658
728.85376;0.017391304
728.85376;0.017391304
736.75891;0.017391304
736.75891;0.017391304
728.85376;0.017391304
736.75891;0.0094861658
736.75891;0.017391304
736.75891;0.0094861658
736.75891;0.017391304
728.85376;0.017391304
736.75891;0.017391304
736.75891;0.0094861658
736.75891;0.0094861658
736.75891;0.017391304
736.75891;0.0094861658
728.85376;0.0094861658
736.75891;0.017391304
728.85376;0.025296442
728.85376;0.025296442
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.0094861658
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.0094861658
728.85376;0.0094861658
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
728.85376;0.0094861658
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
728.85376;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
728.85376;0.017391304
728.85376;0.017391304
736.75891;0.017391304
736.75891;0.017391304
728.85376;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.0094861658
728.85376;0.017391304
744.664;0.017391304
728.85376;0.017391304
736.75891;0.017391304
728.85376;0.017391304
736.75891;0.0094861658
728.85376;0.017391304
736.75891;0.025296442
736.75891;0.017391304
728.85376;0.017391304
736.75891;0.017391304
736.75891;0.0094861658
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.0094861658
728.85376;0.017391304
736.75891;0.0094861658
736.75891;0.017391304
736.75891;0.0094861658
736.75891;0.017391304
736.75891;0.0094861658
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
728.85376;0.017391304
736.75891;0.017391304
736.75891;0.025296442
728.85376;0.0094861658
736.75891;0.017391304
728.85376;0.017391304
728.85376;0.017391304
736.75891;0.017391304
728.85376;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.025296442
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
728.85376;0.017391304
736.75891;0.017391304
728.85376;0.017391304
728.85376;0.025296442
728.85376;0.017391304
736.75891;0.017391304
736.75891;0.017391304
728.85376;0.025296442
728.85376;0.0094861658
736.75891;0.017391304
736.75891;0.0094861658
728.85376;0.017391304
736.75891;0.0094861658
728.85376;0.025296442
728.85376;0.017391304
736.75891;0.017391304
736.75891;0.0094861658
736.75891;0.0094861658
736.75891;0.017391304
736.75891;0.017391304
744.664;0.017391304
728.85376;0.017391304
736.75891;0.017391304
728.85376;0.017391304
736.75891;0.017391304
728.85376;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.025296442
728.85376;0.0094861658
736.75891;0.017391304
736.75891;0.017391304
728.85376;0.0094861658
728.85376;0.017391304
728.85376;0.017391304
736.75891;0.0094861658
736.75891;0.017391304
736.75891;0.0094861658
728.85376;0.017391304
736.75891;0.017391304
736.75891;0.017391304
744.664;0.017391304
736.75891;0.017391304
728.85376;0.017391304
728.85376;0.017391304
728.85376;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.025296442
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
736.75891;0.017391304
728.85376;0.025296442
728.85376;0.017391304
728.85376;0.017391304
728.85376;0.017391304
728.85376;0.017391304
736.75891;0.0094861658
736.75891;0.017391304
736.75891;0.017391304
728.85376;0.025296442
736.75891;0.017391304
728.85376;0.017391304
736.75891;0.017391304
